Unnamed: 0,X.2,X.1,X,country,year,ciri,unreg,unsubreg,disap,kill,polpris,tort,assn,formov,dommov,speech,elecsd,rel_free,union_p,barg_p,hour_p,force_p,child_p,wage_p,safe_p,trafficking_p,injud,wecon,wopol,wosoc_p,ngo_freedom,trial_p,wosoc_l,union_l,barg_l,hour_l,force_l,child_l,wage_l,safe_l,trafficking_l,americas,europe,asia_middle_east,africa,oceania,atrocity_years,physint_sum,workerrights_practices_sum,repression_sum,civpol_sum,human_rights_score,workerrights_laws_sum,bbatrocity,zero_kill,zero_disap,zero_polpris,zero_tort,bbatrocity_intensity,avg_kill3,avg_disap3,avg_polpris3,avg_tort3,avg_bbatrocity_intensity3,avg_speech3,avg_rel_free3,avg_dommov3,avg_formov3,avg_assn3,avg_wopol3,avg_wosoc_l3,avg_wosoc_p3,avg_wecon3,avg_union_l3,avg_union_p3,avg_barg_l3,avg_barg_p3,avg_force_l3,avg_force_p3,avg_child_l3,avg_child_p3,avg_wage_l3,avg_wage_p3,avg_safe_l3,avg_safe_p3,avg_hour_l3,avg_hour_p3,avg_trafficking_l3,avg_trafficking_p3,avg_trial_p3,avg_injud3,wopol_two,wecon_two,wosoc_two,trial_two,atrocity_hrscore,emp_rights_sum,hrscorex2,avg_ngo3,avg_elecsd3
1997,1997,1997,1997,Mongolia,2012,455,142,30,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,,3.0,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,5.0,5.0,9.0,4.0,,12.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,1.66666666666667,0.0,,1.0,1.0,2.0,2.0,2.0,1.66666666666667,,,2.0,2.0,1.33333333333333,2.0,0.666666666666667,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.666666666666667,1.66666666666667,1.66666666666667,1.33333333333333,0.666666666666667,0.333333333333333,1.0,1.0,1.0,,,2.0,6,,3.0,2.0
2013,2013,2013,2013,Montenegro,2012,458,150,39,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0,1,0,0,0,0,7.0,5.0,10.0,3.0,,11.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,,1.0,1.66666666666667,2.0,2.0,1.33333333333333,2.0,,,1.0,2.0,1.33333333333333,1.66666666666667,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.333333333333333,1.33333333333333,0.666666666666667,1.0,0.666666666666667,0.333333333333333,0.666666666666667,1.0,,,,2.0,5,,1.0,1.33333333333333
2030,2030,2030,2030,Morocco,2012,461,2,15,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,,1.0,0.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0,0,0,1,0,1,4.0,6.0,5.0,1.0,,10.0,0.0,0.0,0.0,1.0,1.0,,1.33333333333333,1.66666666666667,0.0,0.666666666666667,,0.666666666666667,0.0,1.33333333333333,1.66666666666667,0.333333333333333,2.0,,,1.0,1.33333333333333,0.666666666666667,0.666666666666667,0.666666666666667,2.0,0.666666666666667,1.66666666666667,2.0,1.0,0.666666666666667,1.0,0.0,1.0,0.0,0.666666666666667,1.0,0.0,0.0,1.0,,,,2.0,4,,1.0,0.0
2047,2047,2047,2047,Mozambique,2012,464,2,14,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,6,6.0,3.0,11.0,5.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,0.333333333333333,,1.33333333333333,2.0,1.33333333333333,0.666666666666667,1.0,3.0,2.0,1.0,1.0,1.66666666666667,0.666666666666667,2.0,0.666666666666667,2.0,0.333333333333333,1.33333333333333,1.0,1.0,0.666666666666667,2.0,0.333333333333333,1.0,0.666666666666667,1.0,0.666666666666667,0.0,0.0,2.0,,,,2.0,4,50.0,1.66666666666667,0.333333333333333
2064,2064,2064,2064,Namibia,2012,467,2,18,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0,0,0,1,0,5,4.0,4.0,11.0,6.0,58.0,8.0,0.0,0.0,0.0,1.0,0.0,,1.33333333333333,2.0,0.333333333333333,1.0,,1.33333333333333,2.0,2.0,2.0,1.66666666666667,2.0,3.0,1.0,1.0,1.33333333333333,1.33333333333333,1.0,1.0,2.0,1.33333333333333,1.66666666666667,1.0,0.0,0.0,2.0,0.666666666666667,1.0,0.666666666666667,1.0,0.666666666666667,1.0,2.0,1.0,,,,2.0,5,58.0,1.66666666666667,1.33333333333333
2081,2081,2081,2081,Nauru,2012,470,9,57,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,,3.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0,0,0,0,1,0,8.0,4.0,16.0,6.0,,9.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,2.0,1.0,0.666666666666667,0.666666666666667,0.0,2.0,2.0,2.0,0.0,0.666666666666667,0.666666666666667,1.0,0.666666666666667,1.0,0.666666666666667,0.0,0.0,2.0,2.0,,1.0,,1.0,2.0,5,,2.66666666666667,2.0
2098,2098,2098,2098,Nepal,2012,473,142,62,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0,0,1,0,0,15,4.0,6.0,6.0,2.0,,8.0,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.333333333333333,0.0,,1.0,0.666666666666667,2.0,2.0,0.333333333333333,2.0,,,1.0,1.33333333333333,1.0,1.0,0.666666666666667,2.0,0.666666666666667,2.0,2.0,1.0,1.0,0.666666666666667,0.0,1.0,1.0,1.0,0.333333333333333,0.0,0.666666666666667,1.0,,,,2.0,5,,1.0,1.0
2115,2115,2115,2115,Netherlands,2012,476,150,155,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0,1,0,0,0,0,8.0,9.0,17.0,6.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.66666666666667,2.0,,1.33333333333333,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.33333333333333,1.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,1.33333333333333,2.0,1.66666666666667,2.66666666666667,2.0,2.0,2.0,1.0,2.0,2.0,9,86.0,3.0,2.0
2132,2132,2132,2132,New Zealand,2012,479,9,53,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0,0,0,0,1,0,8.0,9.0,17.0,6.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.33333333333333,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.66666666666667,0.0,2.0,1.66666666666667,2.0,1.66666666666667,0.666666666666667,1.33333333333333,1.33333333333333,0.666666666666667,3.0,2.0,2.0,2.0,1.0,2.0,2.0,9,86.0,3.0,2.0
2149,2149,2149,2149,Nicaragua,2012,482,419,13,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,0,0,0,0,11,4.0,5.0,7.0,3.0,50.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,1.0,0.0,,1.0,0.666666666666667,1.66666666666667,2.0,0.666666666666667,2.33333333333333,2.66666666666667,2.0,1.0,2.0,0.333333333333333,1.0,0.0,2.0,1.66666666666667,2.0,1.0,1.0,1.0,1.66666666666667,0.333333333333333,1.0,0.333333333333333,1.66666666666667,1.0,0.666666666666667,0.0,2.0,,1.0,,2.0,7,50.0,1.0,0.0
2166,2166,2166,2166,Niger,2012,485,2,11,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,7.0,4.0,10.0,3.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,2.0,1.33333333333333,1.0,,1.0,2.0,1.33333333333333,1.33333333333333,0.0,2.0,2.0,1.0,1.33333333333333,2.0,2.0,1.33333333333333,0.666666666666667,1.0,0.0,1.33333333333333,1.0,1.0,1.0,1.66666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,1.0,1.0,,,,2.0,4,52.0,2.0,1.66666666666667
2183,2183,2183,2183,Nigeria,2012,488,2,11,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0,0,0,1,0,25,1.0,3.0,4.0,3.0,30.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.333333333333333,0.0,0.0,2.66666666666667,0.666666666666667,0.666666666666667,1.0,0.666666666666667,0.333333333333333,2.0,2.0,1.0,0.0,1.0,0.333333333333333,0.666666666666667,0.333333333333333,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.33333333333333,1.33333333333333,0.0,0.0,1.0,,,,0.0,4,30.0,1.33333333333333,0.333333333333333
2200,2200,2200,2200,Norway,2012,491,150,154,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,0,0,0,0,8.0,11.0,16.0,5.0,92.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.66666666666667,2.0,1.33333333333333,1.33333333333333,1.0,2.0,2.0,2.0,1.66666666666667,2.0,1.66666666666667,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,10,92.0,3.0,2.0
2217,2217,2217,2217,Oman,2012,494,142,145,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0,0,1,0,0,0,4.0,7.0,4.0,0.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,1.33333333333333,1.0,1.0,,0.0,0.0,1.33333333333333,2.0,0.333333333333333,2.0,0.0,0.0,1.33333333333333,1.0,0.666666666666667,1.33333333333333,1.0,2.0,0.333333333333333,2.0,0.0,1.33333333333333,1.33333333333333,1.66666666666667,1.66666666666667,1.33333333333333,0.666666666666667,1.0,0.666666666666667,0.666666666666667,1.33333333333333,1.0,,,,2.0,5,40.0,1.0,0.0
2234,2234,2234,2234,Pakistan,2012,497,142,62,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0,0,1,0,0,30,0.0,0.0,1.0,1.0,14.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.666666666666667,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.333333333333333,0.333333333333333,0.0,1.0,0.333333333333333,1.0,0.666666666666667,0.0,0.0,1.0,,,,0.0,3,14.0,0.333333333333333,0.333333333333333
2251,2251,2251,2251,Palau,2012,500,9,57,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,8.0,4.0,17.0,6.0,74.0,5.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.33333333333333,1.66666666666667,0.0,0.0,2.0,1.0,0.0,1.0,1.33333333333333,1.0,1.0,0.666666666666667,0.0,0.0,1.33333333333333,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9,74.0,3.0,2.0
2268,2268,2268,2268,Panama,2012,503,419,13,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0,1,6.0,5.0,11.0,5.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,1.66666666666667,1.33333333333333,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.66666666666667,2.0,1.0,0.333333333333333,1.0,0.333333333333333,1.33333333333333,1.33333333333333,2.0,1.0,1.33333333333333,0.666666666666667,1.33333333333333,1.0,1.0,1.0,0.666666666666667,1.0,0.333333333333333,0.666666666666667,1.0,1.0,2.0,,2.0,8,64.0,3.0,1.66666666666667
2285,2285,2285,2285,Papua New Guinea,2012,506,9,54,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0,0,0,0,1,6,6.0,5.0,12.0,5.0,58.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.66666666666667,2.0,2.0,0.0,,2.0,2.0,2.0,2.0,0.666666666666667,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.666666666666667,2.0,0.333333333333333,1.0,1.0,1.0,0.666666666666667,1.0,0.666666666666667,1.0,0.666666666666667,0.0,0.0,1.33333333333333,2.0,,,,,2.0,4,58.0,2.0,1.0
2302,2302,2302,2302,Paraguay,2012,509,419,5,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1,0,0,0,0,0,5.0,0.0,11.0,6.0,46.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.33333333333333,2.0,2.0,0.666666666666667,,1.33333333333333,2.0,2.0,1.66666666666667,2.0,2.0,3.0,1.0,1.0,1.0,0.666666666666667,1.66666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1.33333333333333,0.0,2.0,0.0,2.0,0.666666666666667,1.0,0.0,1.0,0.666666666666667,0.666666666666667,0.0,1.0,,,,2.0,4,46.0,2.0,2.0
2319,2319,2319,2319,Peru,2012,512,419,5,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1,0,0,0,0,13,5.0,3.0,8.0,3.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.66666666666667,0.333333333333333,1.0,0.333333333333333,2.0,0.0,1.0,0.333333333333333,1.0,1.0,1.0,0.0,1.0,0.666666666666667,0.666666666666667,1.0,0.333333333333333,1.0,1.0,,1.0,,2.0,6,50.0,1.66666666666667,1.33333333333333
2336,2336,2336,2336,Philippines,2012,515,142,35,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,1,0,0,28,3.0,2.0,9.0,6.0,46.0,10.0,0.0,0.0,0.0,1.0,0.0,,0.333333333333333,1.0,0.0,0.333333333333333,,1.33333333333333,1.66666666666667,1.33333333333333,1.66666666666667,2.0,2.0,2.33333333333333,1.33333333333333,1.33333333333333,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.333333333333333,1.33333333333333,0.666666666666667,1.0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1.0,,,,2.0,4,46.0,0.666666666666667,1.0
2353,2353,2353,2353,Poland,2012,518,150,151,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,7.0,3.0,11.0,4.0,64.0,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.66666666666667,1.0,,1.0,2.0,2.0,2.0,1.66666666666667,2.0,3.0,3.0,1.0,1.0,0.333333333333333,1.0,0.0,2.0,1.66666666666667,2.0,0.0,1.33333333333333,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667,2.0,1.66666666666667,0.666666666666667,1.66666666666667,1.0,,2.0,,2.0,7,64.0,3.0,2.0
2370,2370,2370,2370,Portugal,2012,521,150,39,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,7.0,11.0,15.0,6.0,82.0,14.0,0.0,0.0,0.0,0.0,0.0,,1.66666666666667,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33333333333333,2.0,2.0,2.0,2.0,2.0,0.333333333333333,2.0,2.0,1.33333333333333,1.66666666666667,2.0,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,1.0,1.33333333333333,2.0,1.0,1.0,1.0,1.0,2.0,7,82.0,3.0,1.66666666666667
2387,2387,2387,2387,Qatar,2012,524,142,145,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0,0,1,0,0,0,6.0,3.0,6.0,0.0,38.0,7.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.66666666666667,1.33333333333333,1.66666666666667,,0.0,0.0,0.666666666666667,2.0,0.0,1.0,0.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.666666666666667,2.0,2.0,0.0,0.0,2.0,0.666666666666667,1.0,0.333333333333333,0.666666666666667,0.0,0.333333333333333,1.0,,,,,2.0,4,38.0,1.0,0.0
2404,2404,2404,2404,Romania,2012,527,150,151,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1,0,0,0,0,6.0,6.0,10.0,3.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,2.0,2.0,0.333333333333333,,1.0,0.333333333333333,2.0,2.0,1.0,2.0,3.0,2.0,1.33333333333333,1.0,0.666666666666667,1.0,0.666666666666667,2.0,1.0,2.0,0.333333333333333,1.0,1.0,1.66666666666667,0.333333333333333,2.0,1.0,1.66666666666667,1.0,1.0,1.0,1.0,,1.0,,2.0,6,60.0,3.0,1.0
2421,2421,2421,2421,Russia,2012,530,150,151,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0,1,0,0,0,17,1.0,2.0,1.0,0.0,20.0,10.0,1.0,1.0,0.0,1.0,1.0,2.0,0.333333333333333,0.333333333333333,0.0,0.0,,0.0,0.0,1.33333333333333,0.666666666666667,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.333333333333333,2.0,0.0,1.0,1.0,1.66666666666667,0.333333333333333,2.0,1.0,1.0,0.666666666666667,0.333333333333333,0.0,1.0,,,,0.0,3,20.0,0.333333333333333,0.0
2438,2438,2438,2438,Rwanda,2012,533,2,14,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,0,1,0,12,2.0,1.0,4.0,2.0,30.0,8.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.333333333333333,0.666666666666667,,0.0,0.666666666666667,1.66666666666667,1.66666666666667,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.33333333333333,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1.0,2.0,,1.0,,2.0,6,30.0,0.0,0.0
2455,2455,2455,2455,St. Kitts and Nevis,2012,536,419,29,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,7.0,7.0,15.0,6.0,72.0,7.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.33333333333333,,2.0,2.0,2.0,2.0,2.0,1.66666666666667,3.0,2.0,1.66666666666667,1.0,0.666666666666667,0.666666666666667,0.666666666666667,1.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,1.0,1.33333333333333,1.0,1.0,1.0,1.33333333333333,0.666666666666667,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7,72.0,3.0,1.0
2472,2472,2472,2472,St. Lucia,2012,539,419,29,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1,0,0,0,0,0,6.0,11.0,12.0,5.0,80.0,13.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,0.0,,1.33333333333333,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.33333333333333,2.0,1.33333333333333,1.66666666666667,1.33333333333333,2.0,1.66666666666667,2.0,2.0,1.0,0.666666666666667,2.0,1.0,2.0,1.66666666666667,1.33333333333333,1.0,1.66666666666667,2.0,1.0,1.0,2.0,,2.0,8,80.0,3.0,2.0
2489,2489,2489,2489,St. Vincent and the Grenadines,2012,542,419,29,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,6.0,7.0,13.0,5.0,,10.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,0.0,,1.33333333333333,2.0,2.0,2.0,2.0,2.0,,,2.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,2.0,1.66666666666667,1.66666666666667,1.33333333333333,1.0,1.0,1.0,0.333333333333333,1.33333333333333,1.33333333333333,0.666666666666667,0.0,1.33333333333333,2.0,1.0,1.0,,1.0,2.0,6,,2.0,1.33333333333333
2506,2506,2506,2506,Samoa,2012,545,9,61,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,7.0,8.0,13.0,5.0,,10.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.33333333333333,,,2.0,2.0,2.0,2.0,2.0,2.0,1.33333333333333,1.66666666666667,0.0,1.0,1.33333333333333,1.0,0.666666666666667,1.0,1.0,0.333333333333333,1.0,1.0,2.0,,1.0,,,2.0,4,,3.0,1.33333333333333
2523,2523,2523,2523,San Marino,2012,548,150,39,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0,1,0,0,0,0,8.0,11.0,17.0,6.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.33333333333333,2.0,1.33333333333333,0.666666666666667,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,8,90.0,3.0,2.0
